62,,Doctor Flint,,
1776,,,,
Mar 19,J2,Ld Chesterfields Letters 1 2d V,Feb 17,Chesterfield 1 2 V
,H,Glass de febribus,"""",Glass de febribus
,H,Hippoc aphor,"""",Hippoc aphor
,H,Boerhaaves Life James Flint,"""",Boerhaave's life ---
,Not Ent,Hamiltons Midwifery ---,"""",Hamilton's Midwifery
,H3 10,Epistolae Morgagni James Flint,"""",Epist. Morgani --
Augt 24,D4 3,Test Grec Vol 1 & 2d J F,"""",Test Grec Vol 1 & 2d
,Not Ent,Innes Anatomy and Dimsdale on Inoculation James Flint,,Innes & Dinsedal
,Not Ent,Blairs Sermons James Flint,,Blair's Sermons
21,A2 22,Hederceii Lexicon,Apr 18,Hedereceii Lexicon
Mar 24,P6 15,Roussets Essay,"""",Roussets Essai
Apr 2,E4 4,Alstons materia medica,May 10,Alston's materia medica
May 3,P6 57,albinus de ossibus J Fl,"""",albinus de ossibus
June 10,H11 23,Remarks on Smellies Midwifery J Fl,"""",Remarks on Smellie's Mid
,Holliss,Materia Medica Rutty J Fl,"""",Materia Medica Rutty
July 25,H2 21,Senac de coeur vol 1&2 J Fl,"""",Senac 1st & 2d Vol
Dec 4,notcat,Berkenhouts Biographia,5th Dec,returned
7,not en,Gentle Shepherd,"""",Gentle Shepherd
Jany 21,H,Boerheave Praxis medica,"""",Boerhav Prax Med 2 V
,H,Whytt on vital motions J Fl,"""",Whytt on vital motion
,C2 23,Castells Lexicon,"""",Castell's Lexicon
,P8 28,Berkenhout Pharmacopeia,,Berk Pharmacopeia
,Holliss's,Theophrastus on Stones J Fl,"""",Theophrastus on Stones
June 17,E3 6,Lyttletons Hist Henry 2d V 1 2d J Fl,"""",Lyttletons hist V 1 2d--
July 8,G6 19,Bromfield Surgery 2 vol Dr Fl,"""",Bromfield 2 Vol
Augt 19,C3 7,Corneille Theatre 1 2d 3d 4th V,"""",Corneille Theatre 1 2 3 4th V
,H12 28,Slyvii opera 1st & 2d Vol,"""",Sylvii opera ---
,D4 26,Chisaldens Anatomy J Fl,"""",Chisalden's Anatomy
,C 5,Chalmers on the diseases of S C J F,"""",Chalmers -----
oct 14,H4 7,Commentaria in Scientia Natur T xiv J Fl,"""",Com in Scientia Vol 14th
27,S3 2,Chambauds Dictr 1 2d Vol,"""",Chambaud's Dictr 1 2d V
,E4 34,Plutarchs lives 4 5th Vol,"""",Plut lives 4 V V
Dec 1st,L4 5,Reaumur Vol i J Fl,"""",Ret Vol 1st ---
,,,,
