1749,(78) <sub>p. 65</sub>,Borrowed,1749,Returned
May 20,J.6.3,Female Spectator Vol 2<sup>d</sup> on M<sup>r</sup>,June 6,Female Spectator Vol 2<sup>d</sup>
,,Jo. Youngs order by Robt: Dalgleish,,
Oct<sup>r</sup> 27,J.8.50,Hutchisons Ethicks Eng. on M<sup>r</sup>,Nov<sup>r</sup> 14,Hutchisons Ethicks Eng.
,,Gregories order by Rob: Dalgleish,,
27,J.6.3,Female Spectator Vol 2<sup>d</sup>,Nov<sup>r</sup> 2,Female Spectator V. 2<sup>d</sup>
,J.5.2,Rollins belles Lettres Vol 2<sup>d</sup> on,Decr 7,Rollins belles Lettres Vol. 2<sup>d</sup>
,,Mr Rymers order by Rob: Dalgleish,,
Nov<sup>r</sup> 2,E.6.9,Marcus Antoninus Gr. Lat. on M<sup>r</sup>,Novr 20,Marcus Antoninus Gr. Lat.
,,Da. Youngs order by Rob: Dalgleish,,
14,K.4.12,Coustos Sufferings in þe Inquisition on,Nov. 27,Cousto's Sufferings in þe Inquis<sup>n</sup>
,,Mr Da. Youngs order by Rob Dalgleish,,
20,K.5.14,Conduct of the Dutchess of Marlburgh,Decr 14,Donduct of þe D<sup>s</sup> of Marlburgh
,,on Mr D Youngs order by Rob Dalgleish,,
27,A.5.28,Xenophon. Cyropaideia p Hutchison on,Decr 7,Xenophon. Cyropaideia
,,Mr Gregories order by Rob Dalgleish,,
Decr 7,K.4.7,King on þe Origin of Evil on M<sup>r</sup>,Jan. 20,King on þe Origin of Evil
,,Gregorie's order by Rob: Dalgleish,,
12,E.7.29,Master key to Popery Vol 1<sup>st</sup> on,Decr 29,Master Key to Popery V. 1<sup>st</sup>
,,Mr D. Youngs order by Rob: Dalgleish,,
14,A.6.21,Demosthens Orat. p Monteny on M<sup>r</sup>,Jan. 8,Demosth. Orat. p Monteny
,,Rymers order by Rob: Dalgleish,(p. 94),
1749,p. 71,,,
May 25,J.5.21,Derhams Phisicotheologie on M<sup>r</sup>,May 27,Derhams Phisicotheology
,,Wilsons order by Simon Blair,,
27,K.7.26,Pamphlets Vol 13<sup>th</sup>,May 31,Pamphlets Vol. 13<sup>th</sup>
,K.3.19,Night thoughts on Mr Rymer's,May 31,Night thoughts
,,order by Simon Blair,,
31,F.3.8,Lock on human Understanding on,June 1,Lock on Hum Understanding
,,Mr Wilson's order by Simon Blair,,
Octr 23,E.6.19,Clarks Lat. Eng,Novr 3,Clarks Sueton Lat Eng
,E.7.68,Spectator Vol 1<sup>st</sup> & 2<sup>d</sup> on,Novr 3,Spectator Vol 2<sup>d</sup> & 1<sup>st</sup>
,,Gregories order by Simon Blair,,
Nov 4,J.5.1,Rollins ancient History Vol 2<sup>d</sup>,Nov. 16,Rollins ancient Hist. V. 2<sup>d</sup>
,K.3.26,Simsons Sectiones Conicae on M<sup>r</sup>,Nov. 16,Simsons Conick Sections
,,Rymers order by Simon Blair,,
16,F.7.9,Bragge on the Passions,Decr 1,Bragge on þe passions
,J.3.7,Hooks Rom. History Vol. 2<sup>d</sup>,Decr 1,Hooks Rom. Hist. Vol 2<sup>d</sup>
,K.3.26,Simsons Conick Sections on M<sup>r</sup>,Der 13,Simsons Conick Sections
,,Gregories order by Simon Blair,,
Decr 1,F.8.4,Ulaque Tab.,Decr 1,Ulaque Tab.
,J.5.1,Rollins ancient Hist. Vol. 4<sup>th</sup>,Decr 5,Rollins ancient Hist. V. 4<sup>th</sup>
,J.6.5,Preceptor Vol. 2<sup>d</sup> on Mr Rymers,Decr 13,Preceptor Vol 2<sup>d</sup>
,,order by Simon Blair,(p. 91),
,,,,
