,C.5.12,Tiraboschi Stor. del Lett. Ital.,V.11.14.15,Torab. Stor. del let. IT. V. 11.14.15
,CC.3.11.,Cowpers transl. of Hom. V.1.,,Cowpers trans. of Hom. V.1.
,CC.4.32.,Edwards on Brit. Col. V.1.2.,,Edwards on Brit. Col. V.1.2.
,D.6.9,Oeuvres de Marml. V.1.2,,Oeuvres de Marml. V.1.2.
,D5.26,Wilsons Hebr. Gramm.,,Wilsons Hebr. Gramm.
,CC.3.17.,Bellin Descr. Du G. de Ven --,,Bellin descr: du G. de Ven.
,M.7.21,Hodius de Graec. Illustr.,,Hodius de Gr. illustr.
,,Parks travs ----,,Parks Travels ----
,FF.8.60,Plays ---,,Plays
,B.2.13.,Sparrmans voyage V.1.2.,,Sparrmans voyage V.1.2.
,,Cheap Reposy. ---,,Cheap Reposy.
,FF.8.69.,Sonninis Trav. 1.2.3.,,Sonninis travs. V.1.2.3.
,,Adolphuss Mems. V.1.2.,,Adolph. Mems. V.1.2.
,D.4.26.,Xenoph. de Exp. Cyri.,,Xenoph. de Exp. Cyri.
,C.6.7.,Xenoph. Memor. Zeun.,,Xenoph. Mem. Zeun.
,C.7.8.,Xenoph. emendat.,,Xenoph. emend.
,K.8.10,Porti Comm. in Xen.,,Porti Comm. in Xen.
,C.6.11.,Xenoph. Hiero etc.,,Xenoph. Hiero etc.
,C.4.4.,Xenoph. Mem. Simps ---,,Xenoph. Mem. Simps.
,FF.4.1.,Coxes Mems. V.1.2.,,Coxes Mems. V.1.2.
,BB.10.5.,Watsons Apol.,,Watsons Apoly.
,B.6.8.,Wraxalls Tour --,,Wraxalls Tour.
,B.7.14,Harris s Hermes,,Harris's Hermes
,E.,Harris s Wks V.4th,,Harris's Works V.4th.
,N.1.19.,Herod. Wessel.,,Herod. Wessel.
,E.9.17.,Heb. Psal.,,Heb. Psal.
,E.5.8.,Stock. Clav.,,Stock. Clav.
,E.4.8.,Coxes Russn discov.,,Coxes Russ. discov.
