80,,Mr Cleghorn Bo[rrowed],,Ret[urned]
1773,,,,
,P6.24,Lordre des Societes politiques 2 Tom,,l'Ordre des Societ: pol: 1&2 Vol
Octr 22,Q . .,Chambers Dictionary V 1st,,Chambers Dictionary V 1st
""" 23",P4.2,Millers Distinction of Ranks,,Millers Dis. of ranks
Novr 1,O3.13,Ouevers De Montesquieu,,Montesqueu Tom 3
"""",E2.19,McPhersons Introduction,,McPherson's Int.---
""" 8",G4.20,Rousseus Misc. Works Vol 1st,,Rousseau Misc. Vol 1st
""" 9",G . .,Johnson introduction to Hist.,"Decr """,Johnson's Introduction
,Q2.19,Harringtons Oceania,,Harrington oceanae
,P2.24,Machiavels Works 1 & 2 Vol,,Machiavels wors 1 & 2
,E4.34,Hist. portugues 1 & 2 Vol,,Hist. portta; 1 & 2
,O7.35,Montainges Works 1.2.3 Vol,,Montaigne 1.2 & 3
23,E6.10,Stewarts Disertation,,Stewart's Dissertation
,R5,Humes Essays v 2nd,,Hume's Essays Vol 2nd
""" 25",H2.12,Bayle. Dict. V 2nd H. Cleghorn,,Bayel's Dictr. Vol 2nd
"""",P1 . .,Sullivans lectures,,Sullivans lectures
""" 29",G7 . .,Poems one vol,,Poems one Vol
Not Ent,,Poems one Vol,,
Decr 3,Q7.28,Montesque Lespris de Lois 1 & 2,,Montesquieu 1 & 2 vol
""" 8",L . .,ILLEGIBLE - SCORED THROUGH,,
""" 15",L4. 2,Buffon Hist. Naturelle V.3.14th,,Buffon Hist. V 3rd. 14th
Janr 5,E2.20,Henrys hist. Vol 1st,,Henrys hist. Vol 1st
"""",O5.22,Lafitau Vol 1st & 2nd Vol,,Lafitau 1 & 2
""" 10",R5.38,McPhersons Disertations,,McPhersons Disertations
""" 13",O . .,Voyage to North America,,Voyage to North America
"""",H5.2,Modern hist. 40th Vol,,modern Hist 40th vol
,A5.24,Hibernicus letters 1.2nd Vol,,"Hibernicus letters 1,2nd vols"
""" 19",G . .,Madam pompadors letters 1.2 V,,Madam Pompador letters 1.2
"""",G . .,Eleonoras letters 1.2nd V,"""",Eleonora letters 1.2nd V
Febr 10,E1 . .,Anderson on Commerce 2 Vol,,Anderson on Commerce 2 Vol
"""",G2 . .,Mortimer on D[itto],"row 31, cell 4","row 31, cell 5"
""" 17",O6.6,Humes hist. V5th 8to,,Humes hist V5th 8to
""" 24",M3.1,Universal hist. V 1st,,Univ. his: vol. 1st
