1777,,Profr. Shaw Bo(rrowed),,
Augt. 27,C5.7,Moshemii De Rebus Chrs.,,Moshemi ----
"""",L8.12,Hurds Sermons,"""",Hurd's Sermons
,L8.19,Julia De Roubigne 1.2 V.,Oct 1,Julia de Roubigne 1.2 V
Octr. 3,L8.4,Beatties Essays,"""",Beattie's Essays
""" 15",A4.19,Prideauxs conections Vol 2,"""",Prideaux's conec. V 2
"""",,Terrestial Globe ----,,
Novr 7,J8.4,Richardsons analysis,"""",Richardson's analysis
""" 20",P4.40,Clarendons hist. 1.2 Vol. & 3,"""",Clardendon's hist. 1.2.3
Dec 1,C5.67,Comines Memoirs ----,"""",Comines' Memoirs
"""",J5.12,Paynes Trigonometry,"""",Payne's Trigonometry
""" 13",Not Ent.,Berkenhout Biogra. Literaria,,
""" 15",L8.14,Fool of Quality 1.2.3.5 Vol,,Fool of Quality 1.2.3.4 V
""" 27",[?],Desagouliers Nat. phi. V 1st,"""",Desagouliers' phi. Vol 1st.
""" 31",J9.1,Plays 1.2 Vol,Feb. 14,Plays 1.2 Vol ----
1778,,,,
Janr 23,J9.11,Simsons Conic Sections,,Simsons' Conic Sections
""" 24",P6.22,Memoirs of Card. de Retz,1.2.3.4,Memoirs of Card. de Retz 1.2.3.5
Feb. 14,O6.6,Humes hist. Eng. 2.3. Vol,"""",Hume's hist. 2.3 Vol
"""",A5.2,Rapins hist 13.14 Vol,"""",Rapin's hist 13.14
"""",,Ditto 10.11.12 Vol,"""",Ditto 10.11.12 Vol
""" 28",O4.10,Franklins Sophocles V 1st,"""",Franklin's Sophocles V 1st
"""",M6.14,Popes Odyssey 1.2 Vol,"""",Pope's Odyssey 1.2 Vol
"""",M8.1,Rol. An. hist. Vol 5th,Mar 3,Rol. An. hist. VOl 5th ----
Mar 18,Hollis.,Clarks Motion of Fluids,"""",Clarks Motion of Fluids
""" 28",Hollis's,Bartons Lectures,"""",Barton's Lectures ----
Apr. 17,I5.1,Warburtons Divine legation,1.2.3 V,Divine legation 1.2.3 V
""" 21",M6.14,Popes Odyssey 3.4 Vol,"""",Pope's Odyssey 3.4 Vol
""" 24",M4.10,Robertsons hist Scot. V 1.4,2 V,Robertson hist. 1.2 Vol
""" 30",L5.5,Epistles for the Ladys 1.2 Vol,May 6,Epist. for the Ladys 1.2 V
May 6,J4.12,Drydens Virgil Vol 1.2.3,,Dryden's Virgil V 1.2.3
""" 15",E,Eloisa 1.2 Vol,"""",Eloisa 1.2 Vol ----
""" 20",C2.22,Robertsons hist. of America,1.2 V,Robertson's hist. 1.2 V
""" 26",P4.36,Bells Travels 2 Vol,"""",Bell's Travels 1.2 V.
