1751,169,Borrowed,1751,Returned
,p (120),,,
Augt 21,L.6.20,Scheme of Literal prophecy considered,Augt 28,Scheme of Literal prophecy
,,on profr Shaws order by,,
,,Robt. Watson,,
28,L.6.12,Tindals Rights of þe Chr. Church,Sep. 25,Tindals Rights of þe Chr. Church
,K.5.8,Knowledge of div. things from Revelation,Sep 25,Knowledge of div. Things from R.
,,on profr Shaw's order by Robt. Watson,,
Sep. 25,C.7.31,Chandlers Vindication of Christs Morals,Octr 9,Chandlers Vindication 2 V<sup>s</sup>
,,2 V<sup>s</sup> on Mr Wilsons order by,,
,,Robt. Watson,,
Octr 14,J.2,Middletons Life of Cicero 2 <sup>Vs</sup>,,Midletons Life of Cicero 2<sup>vs</sup>
,L.6.17,Sherlock on prophecy on prinll,Novr 11,Sherlock on prophecy
,,Murisons order by Robt. Watson,,
24,K.3.4,Cambrays Oeuvres Spirituelles 2<sup>Vs</sup>,Novr 11,Cambray's Oeuvres Spirit. 2<sup>vs</sup>
,,on profr Shaws order by,,
,,Robt. Watson,,
Nov. 11,J.1.,Locks Works Vol 2<sup>d</sup> on prinll,Decr 23,Locks Works V. 2<sup>d</sup>
,,Murisons order by Robt. Watson,,
15,J.5.1,Rollins ancient Hist. Vol. 1<sup>st</sup> on,Jan. 13,Rollins ancient Hist. V. 1<sup>st</sup>
,,profr Shaws order by Robt. Watson,,
Decr 16,L.6.11,Emlyns Works 2<sup>vs</sup> on prinll,Apr 1,Emlyn's Tracts 2 <sup>vs</sup>
,,Murisons order by Robt. Watson,,
19,C.7.24,Waterland on þe Divinity of Christ on,Jan. 36,Waterland on þe Divinity of Christ
,,the above order by Robt. Watson,,
27,E.6.55,Clark on the Trinity on M<sup>r</sup>,Jan. 12,Clark on þe Trinity
,,Wilsons order by Robt. Watson,,
27,K.4.14,Universal History Vol 1<sup>st</sup> on the,Mar 16,Univers. Hist. V. 1<sup>st</sup>
1752,,above order by Robt. Watson,,
Jan. 13,J.5.1,Rollins ancient Hist. V. 2<sup>d</sup> on prof,Mar 14,Rollins ancient Hist V. 2<sup>d</sup>
,,Shaws order by Robt. Watson,,
30,L.2,Barrows Works Vol 2<sup>d</sup> on D<sup>r</sup>,feb 7,Barrows Works V. 2<sup>d</sup>
,,Hadows order by Robt. Watson,,
Feb. 10,C.4.,Calvinus in Epistolas on prin,Mar 23,Calvinus in Epistolas
,,Murisons order by Robt. Watson,,
17,C.2.24,Athanasii Opera Gr Lat on prin,Apr 6,Athanasii operea Gr Lat
,,Murisons order by Robt. Watson,,
Mar 4,K.3.26,Simsons Conick Sections on prin,Apr 6,Simsons Con. Sections
,,Murisons order by Robt. Watson,,
14,J.5.1,Rollins ancient Hist. V. 6<sup>th</sup> on prof,Apr 20,Rollins ancient Hist. V. 6<sup>th</sup>
,,Shaws order by Robt. Watson,,
16,K.4.14,Universal History V. 2<sup>d</sup> on M<sup>r</sup>,July 7,Univers. Hist. V. 2<sup>d</sup>
,,Wilsons order by Robt. Watson,,
Apr. 1,L.5.9,Isocrates Orat. Gr. Lat. 2<sup>vs</sup>,June 5,Isocrates Orat. Gr Lat. 2<sup>vs</sup>
,,on pr. Murisons order by Robt. Watson,,
,,,,
