1781,,Mr Cook Bo(rrowed),,57
Mar 6,M9 4,Groevii Ciceroni Tom 1st,,Groevii Ciceroni Tom 1st
,H4 14,Puffendorph par Bar V2d,,Puffendorph V 2d --
8,H5 13,Fergussons Essay John Cook,,Fergusson's essays
,,Robert Knox for Mr Cook,,
,17.3,Frankling Sopho V 1st Geo Bennet,,Frankling Sopho V 1st
,I17,Moores Travels 1 2,M Mun:,
,L,Knights of Malta 4 5th vol,,
Apr 23,M3 11,Humes hist 3 4 5 6 8th Vol John Cook,,
May 24,Q4 31,Cellarii Geo 1 2d Vol,,
,DL 19,Herodoti hist Gr & Lat John Cook,,Herodotus ---
,G3 2,Ld Somers Tracts 1 2 V,,Ld Somers's Tracts 1 2d
,,A Munro,,
,L2 16,Herodoti opera,,Herodoti opera
,,Chas Alison,,
29,P2.27,Temples Works 1 2 V,,
,M6 5,Harriss s Voyages V 1st Alex Munn,--,Harriss Vol 1st --
,S5 3,ortelii Thes Geogrs Gall,,ortelii---
July 11,F5 14,Smiths Galic Antiquities Alexr Munro,,Smith's Galic Antiquities
,K6.2,Polybius Gro. 1 2 3 --,,
,Q4,Homers odyssey John Cook,,Homer's odyssey
Sept 14,P4 14,Gibbon on the Ro Emp 1 2 3d,,
26,Q4 2,Hist of Indostan John Cook,,Hist of Indostan
,B3 26,Popes odyssey 1 4th V,,Popes odyssey 1 4th V John Cook
,B7 27,Antoninus Meditations John Cook,,
,A4 2,oeuvers des Montesquieu,V3,Oeuvers de Montesquieu to 1st
,,[INDECIPHERABLE NAME],,
Oct 6,R,Pompy the little,,Pompy ye little
10,B7 L3,Arabian N Ent Vol 2d,,
,,John Cook,,
