1748,(22),Borrowed,1748,Returned
Septr 7,J.8.10,Sophocles Tragaediae Gr Lat,Jan 10,Sophocles Tragaediae
,J.2.6,Burnet on þe 39 Articles,feb<sup>r</sup> 16,Burnet on þe 39 Articles
,E.6.85,Henry on þe pleasantness of a Religi-,May. 8,Henry on a Religious Life &c.
,,"ous Life, w<sup>t</sup> Wright on Regeneration",,
,,on Mr Rymers order by Ja: Rymer,,
Sep. 12,F.7.,Leadbetters Astronomy Vol. 2<sup>d</sup> by,May 1,Leadbetter's Astron. V. 2<sup>d</sup>
,,Mr Jo Young,,
23,J.2.17,Puffendorf on þe Law of Nat. and Nations,Octr 22,Puffendorf on þe Law of Nat. &c
,,on Profr Shaws order by,,
,,Robt: Watson,,
24,K.1.3,Grotius on Peace and War,Oct<sup>r</sup> 25,Grotius on War & Peace
,K.3.16,Pope′s Dunciad,Oct<sup>r</sup> 25,Popes Dunciad
,K.3.15,Popes Essays on Man and Crit.,Oct<sup>r</sup> 25,Popes Essays on Man &e.
,,on Mr Da. Youngs order by,,
,,Robert Auld,,
26,K.5.11,Pamphlets Nos 7 on M<sup>r</sup>,feb. 1,Pamphlets N<sup>o</sup> 7
,,Rymers order by,,
,,Robt: Watson,,
Octo<sup>r</sup> 1,...,Burlamaqui′s principles of Nat Law,Oct<sup>r</sup> 20,Burlamaqui's principles
,,Vossius de Sectis Philosophorum,Oct. 20,Vossins de Sectis phil.
,,La Morale des Jesuites 3 Voll.,Oct. 20,La Morale des Jesuites 3 V.
,,by Jo: Craigie,,
14,A.4.24,History of the Stuarts Vol. 1<sup>st</sup>,Jan. 23,History of the Stuarts V. 1<sup>st</sup>
,K.3 8,Saundersons Algebra 2. Voll.,Jan. 30,Saundersons Algebra 2 Voll
,K.5.26,Foster′s Sermons Vol 3<sup>d</sup> & 4<sup>th</sup>,Jan. 23,Foster's Sermons Vol. 3<sup>d</sup> & 4<sup>th</sup>
,,by David Gregory,,
,K.4,Rollins Rom. Hist. Vol. 7<sup>th</sup> for C:A:,Dec<sup>r</sup> 1,Rollins Rom. Hist. vol. 7<sup>th</sup>
,,by Jo: Craigie,,
15,T 7.6,Adventures of Jos. Andrews on,Nov<sup>r</sup> 2,Adventures of Jos. And<sup>r</sup>. 2 V
,,Mr Wilsons order 2 Voll by,,
,,Phil: Morison,,
,E.2.26,Budei Comment Ling. Graecae,feb<sup>r</sup> 21,Budei Commet. Ling. Graec
,,by Walter Wilson,,
18,J.1.16,Wallisii Opera Vol. 2<sup>d</sup>,Nov<sup>r</sup> 18,Wallisii Opera Vol. 2<sup>d</sup>
,J.5.8,Thomsons Works Vol. 2<sup>d</sup> & first,Oct<sup>r</sup> 31,Thomsons Works Vol. 1<sup>st</sup> & 2<sup>d</sup>
,,on Mr Gregory′s order by,,
,,Alex Duncan,,
,,Hales on þe Knowledge of God and ourselves,Nov<sup>r</sup> 14,Hale on þe Knowledge of God &c
,,p Receipt apart by Mr H. Rymer,,
,,,,
